CatalogId,NoradId,Name
77004,,
77005,,
77006,,
77008,,
77103,,
77104,,
77105,,
77107,,
77109,,
77113,44663,
77201,,
77202,,
77203,,
77205,,
77207,,
77208,,
77301,,
77303,,
77304,,
77305,,
77306,,
77307,,
77409,,
77410,,
77411,44646,
77412,,
77413,,
77414,,
77502,,
77503,43471,
77504,44005,
77506,,
77508,,
77509,,
77511,,
77512,,
77600,43972,
77601,43999,
77605,,
77606,,
77607,,
77608,,
77609,,
77610,,
77613,,
77614,,
77615,,
77616,,
77700,,
77706,44000,
77714,,
77715,85001,
77717,,
77718,,
77720,,
77721,,
77723,,
77807,,
77808,,
77809,,
77810,,
77811,,
77813,,
77904,,
77905,,
77906,,
77907,,
77908,44662,
77909,,
77910,,
77911,,
77912,,
78008,,
78009,,
78011,,
78016,,
78017,,
78018,,
78019,,
78020,,
78021,,
78022,,
78023,,
78024,,
78025,,
78026,,
78027,,
78111,,
78112,,
78113,,
78115,,
78116,,
78117,,
78118,,
78119,,
78202,,
78203,,
78208,44649,
78209,,
78210,,
78211,,
78212,,
78213,,
78214,,
78215,,
78216,,
78217,,
78218,,
78219,,
78220,,
78300,,
78301,43987,
78302,44002,
78303,43980,
78304,44016,
78314,,
78316,,
78317,,
78318,,
78319,,
78320,44655,
78321,,
78322,,
78323,,
78324,,
78325,,
78326,,
78327,,
78328,,
78410,,
78413,,
78419,,
78420,,
78421,,
78422,,
78423,,
78424,,
78426,,
78427,,
78520,,
78528,,
78529,,
78530,,
78531,44656,
78532,,
78533,,
78537,,
78539,,
78626,,
78627,,
78628,,
78629,,
78630,,
78743,,
78744,,
78745,,
78804,,
78813,,
78814,,
78815,,
78816,,
78817,,
78900,42464,
78906,,
78907,,
78908,,
78909,,
79009,44687,
79018,,
79019,,
79020,,
79107,,
79109,,
79110,,
79206,,
79208,,
79215,,
79216,,
79303,,
79305,,
79306,,
79307,,
79401,42458,
79406,,
79407,,
79414,,
79500,,
79501,,
79502,,
79504,,
79505,,
79515,,
79516,,
79600,40183,
79601,43993,
79607,,
79701,,
79702,,
79703,,
79713,,
79806,,
79807,,
79808,,
79810,,
79903,,
79904,,
79914,,
80006,,
80007,,
80008,,
80009,,
80100,,
80101,,
80201,,
80208,,
80209,,
80301,,
80304,,
80305,,
80306,,
80400,,
80406,,
80408,,
80409,,
80601,,
80603,,
80605,,
80606,,
80607,,
80612,,
80700,,
80701,,
80702,,
80900,,
80901,43969,
80902,,
80905,,
80911,,
80912,,
81000,,
81200,38684,
81201,,
81202,,
81203,,
81209,,
81210,,
81211,,
81307,,
81402,44001,
81406,,
81501,,
81502,44038,
81602,,
81703,,
81704,,
81706,,
81709,,
81800,38685,
81801,,
81906,,
82003,44680,
82007,,
82009,,
82201,,
82206,,
82305,,
82401,,
82500,,
82502,,
82503,,
82604,,
82702,,
82703,,
82902,,
82903,,
83002,,
83505,,
83508,,
84703,,
