CatalogId,NoradId,Name
12559,12559,NOAA 7 DEB
12560,12560,NOAA 7 DEB
12585,12585,METEOR PRIRODA
12586,12586,SL-3 R/B
12825,12825,DELTA 1 DEB
13367,13367,LANDSAT 4
13518,13518,THORAD AGENA D DEB
13525,13525,DELTA 1 DEB
13528,13528,THORAD DELTA 1 DEB
13530,13530,DELTA 1 DEB
13531,13531,DELTA 1 DEB
13535,13535,DELTA 1 DEB
13537,13537,DELTA 1 DEB
13538,13538,DELTA 1 DEB
13561,13561,DELTA 1 DEB
13562,13562,DELTA 1 DEB
13563,13563,DELTA 1 DEB
13565,13565,DELTA 1 DEB
13566,13566,DELTA 1 DEB
13567,13567,DELTA 1 DEB
13569,13569,DELTA 1 DEB
13570,13570,DELTA 1 DEB
13571,13571,DELTA 1 DEB
13572,13572,DELTA 1 DEB
13573,13573,DELTA 1 DEB
13574,13574,DELTA 1 DEB
13575,13575,DELTA 1 DEB
13579,13579,DELTA 1 DEB
13580,13580,DELTA 1 DEB
13736,13736,OPS 9845 (DMSP 5D-2 F6)
13777,13777,IRAS
13778,13778,DELTA 1 R/B
13783,13783,IRAS DEB
13825,13825,DELTA 1 DEB
13826,13826,DELTA 1 DEB
13827,13827,DELTA 1 DEB
13923,13923,NOAA 8
14208,14208,SL-3 R/B
14209,14209,SL-3 DEB
14229,14229,SL-3 DEB
14458,14458,DELTA 1 DEB
14461,14461,DELTA 1 DEB
14463,14463,DELTA 1 DEB
14464,14464,DELTA 1 DEB
14465,14465,DELTA 1 DEB
14466,14466,THORAD AGENA D DEB
14467,14467,THORAD AGENA D DEB
14472,14472,DELTA 1 DEB
14480,14480,DELTA 1 DEB
14506,14506,OPS 1294 (DMSP 5D-2 F7)
14509,14509,DELTA 1 DEB
14559,14559,DELTA 1 DEB
14631,14631,SL-3 DEB
14780,14780,LANDSAT 5
14781,14781,OSCAR 11 (UoSAT 2)
14904,14904,DELTA 1 DEB
14908,14908,DELTA 1 DEB
14909,14909,DELTA 1 DEB
14910,14910,DELTA 1 DEB
14913,14913,DELTA 1 DEB
14914,14914,DELTA 1 DEB
14928,14928,SL-3 DEB
15427,15427,NOAA 9
15788,15788,DELTA 1 DEB
16111,16111,SL-3 R/B
16613,16613,SPOT 1
16615,16615,ARIANE 1 R/B
16616,16616,ARIANE 1 DEB
16715,16715,THORAD AGENA D DEB
16969,16969,NOAA 10
17023,17023,THORAD DELTA 1 DEB
17117,17117,ARIANE 1 DEB
17118,17118,ARIANE 1 DEB
17121,17121,ARIANE 1 DEB
17122,17122,ARIANE 1 DEB
17128,17128,ARIANE 1 DEB
17129,17129,ARIANE 1 DEB
17153,17153,ARIANE 1 DEB
17155,17155,ARIANE 1 DEB
17199,17199,ARIANE 1 DEB
17203,17203,ARIANE 1 DEB
17212,17212,ARIANE 1 DEB
17219,17219,ARIANE 1 DEB
17233,17233,ARIANE 1 DEB
17316,17316,ARIANE 1 DEB
17423,17423,ARIANE 1 DEB
17429,17429,ARIANE 1 DEB
17478,17478,ARIANE 1 DEB
17527,17527,MOS 1A (MOMO 1)
17528,17528,N-2 R/B
17543,17543,ARIANE 1 DEB
17702,17702,ARIANE 1 DEB
17716,17716,THORAD AGENA D DEB
17717,17717,THORAD AGENA D DEB
17719,17719,THORAD AGENA D DEB
17720,17720,THORAD AGENA D DEB
17764,17764,DELTA 1 DEB
17765,17765,DELTA 1 DEB
17768,17768,DELTA 1 DEB
17815,17815,ARIANE 1 DEB
18123,18123,DMSP 5D-2 F8 (USA 26)
18232,18232,DELTA 1 DEB
18290,18290,ARIANE 1 DEB *
18418,18418,THORAD AGENA D DEB
18463,18463,DELTA 1 DEB
18467,18467,DELTA 1 DEB
18469,18469,DELTA 1 DEB
18470,18470,DELTA 1 DEB
18472,18472,DELTA 1 DEB
18475,18475,DELTA 1 DEB
18513,18513,THORAD AGENA D DEB
18775,18775,DELTA 1 DEB
18779,18779,DELTA 1 DEB
18785,18785,THORAD AGENA D DEB
18822,18822,DMSP 5D-2 F9 (USA 29)
18960,18960,IRS 1A
18961,18961,SL-3 R/B
19000,19000,DELTA 1 DEB
19033,19033,DELTA 1 DEB
19046,19046,SL-3 R/B
19105,19105,DELTA 1 DEB
19150,19150,THORAD AGENA D DEB
19238,19238,THORAD AGENA D DEB
19290,19290,THORAD AGENA D DEB
19291,19291,DELTA 1 DEB
19311,19311,DELTA 1 DEB
19351,19351,THORAD AGENA D DEB
19359,19359,DELTA 1 DEB
19363,19363,THORAD AGENA D DEB
19365,19365,DELTA 1 DEB
19391,19391,THORAD AGENA D DEB
19422,19422,THORAD AGENA D DEB
19423,19423,THORAD AGENA D DEB
19467,19467,FENGYUN 1A
19468,19468,CZ-4 R/B
19512,19512,DELTA 1 DEB
19531,19531,NOAA 11
19590,19590,DELTA 1 DEB
19594,19594,DELTA 1 DEB
19834,19834,DELTA 1 DEB
20008,20008,DELTA 1 DEB
20012,20012,DELTA 1 DEB
20029,20029,DELTA 1 DEB
20088,20088,DELTA 1 DEB
20322,20322,COBE
20323,20323,DELTA 1 R/B
20324,20324,COBE DEB
20326,20326,THORAD AGENA D DEB
20328,20328,COBE DEB
20360,20360,THORAD AGENA D DEB
20436,20436,SPOT 2
20437,20437,OSCAR 14 (UOSAT 3)
20438,20438,OSCAR 15 (UOSAT 4)
20439,20439,OSCAR 16 (PACSAT)
20440,20440,OSCAR 17 (DOVE)
20441,20441,OSCAR 18 (WEBERSAT)
20442,20442,OSCAR 19 (LUSAT)
20443,20443,ARIANE 40 R/B
20478,20478,MOS 1B (MOMO 1B)
20547,20547,USA 55
20788,20788,FENGYUN 1B
20791,20791,CZ-4 R/B
20792,20792,CZ-4 DEB
20793,20793,CZ-4 DEB
20797,20797,CZ-4 DEB
20798,20798,CZ-4 DEB
20847,20847,CZ-4 DEB
20849,20849,CZ-4 DEB
20850,20850,CZ-4 DEB
20852,20852,CZ-4 DEB
20853,20853,CZ-4 DEB
20855,20855,CZ-4 DEB
20858,20858,CZ-4 DEB
20861,20861,CZ-4 DEB
20864,20864,CZ-4 DEB
20865,20865,CZ-4 DEB
20866,20866,CZ-4 DEB
20867,20867,CZ-4 DEB
20868,20868,CZ-4 DEB
20870,20870,CZ-4 DEB
20876,20876,CZ-4 DEB
20877,20877,CZ-4 DEB
20878,20878,CZ-4 DEB
20879,20879,CZ-4 DEB
20881,20881,CZ-4 DEB
20883,20883,CZ-4 DEB
20884,20884,CZ-4 DEB
20885,20885,CZ-4 DEB
20886,20886,CZ-4 DEB
20887,20887,CZ-4 DEB
20888,20888,CZ-4 DEB
20889,20889,CZ-4 DEB
20890,20890,CZ-4 DEB
20891,20891,CZ-4 DEB
20892,20892,CZ-4 DEB
20893,20893,CZ-4 DEB
20894,20894,CZ-4 DEB
20895,20895,CZ-4 DEB
20898,20898,CZ-4 DEB
20899,20899,CZ-4 DEB
20900,20900,CZ-4 DEB
20902,20902,CZ-4 DEB
20903,20903,CZ-4 DEB
20904,20904,CZ-4 DEB
20906,20906,CZ-4 DEB
20907,20907,CZ-4 DEB
20912,20912,CZ-4 DEB
20913,20913,CZ-4 DEB
20915,20915,CZ-4 DEB
20969,20969,CZ-4 DEB
20972,20972,CZ-4 DEB
20973,20973,CZ-4 DEB
20974,20974,CZ-4 DEB
20978,20978,DMSP 5D-2 F10 (USA 68)
21263,21263,NOAA 12
21269,21269,DELTA 1 DEB
21273,21273,DELTA 1 DEB
21275,21275,DELTA 1 DEB
21276,21276,DELTA 1 DEB
21277,21277,DELTA 1 DEB
21279,21279,DELTA 1 DEB
21280,21280,DELTA 1 DEB
21281,21281,DELTA 1 DEB
21282,21282,DELTA 1 DEB
21284,21284,DELTA 1 DEB
21285,21285,DELTA 1 DEB
21286,21286,DELTA 1 DEB
21291,21291,DELTA 1 DEB
21292,21292,DELTA 1 DEB
21295,21295,DELTA 1 DEB
21297,21297,DELTA 1 DEB
21318,21318,DELTA 1 DEB
21320,21320,DELTA 1 DEB
21325,21325,DELTA 1 DEB
21326,21326,DELTA 1 DEB
21329,21329,DELTA 1 DEB
21331,21331,DELTA 1 DEB
21333,21333,DELTA 1 DEB
21335,21335,DELTA 1 DEB
21338,21338,DELTA 1 DEB
21342,21342,DELTA 1 DEB
21343,21343,DELTA 1 DEB
21346,21346,DELTA 1 DEB
21351,21351,DELTA 1 DEB
21355,21355,DELTA 1 DEB
21356,21356,DELTA 1 DEB
21359,21359,DELTA 1 DEB
21360,21360,DELTA 1 DEB
21363,21363,DELTA 1 DEB
21366,21366,DELTA 1 DEB
21367,21367,DELTA 1 DEB
21368,21368,DELTA 1 DEB
21369,21369,DELTA 1 DEB
21370,21370,DELTA 1 DEB
21371,21371,DELTA 1 DEB
21372,21372,DELTA 1 DEB
21373,21373,DELTA 1 DEB
21374,21374,DELTA 1 DEB
21380,21380,DELTA 1 DEB
21387,21387,DELTA 1 DEB
21388,21388,DELTA 1 DEB
21433,21433,DELTA 1 DEB
21437,21437,DELTA 1 DEB
21438,21438,DELTA 1 DEB
21443,21443,DELTA 1 DEB
21445,21445,DELTA 1 DEB
21450,21450,DELTA 1 DEB
21453,21453,DELTA 1 DEB
21459,21459,DELTA 1 DEB
21460,21460,DELTA 1 DEB
21463,21463,DELTA 1 DEB
21465,21465,DELTA 1 DEB
21467,21467,DELTA 1 DEB
21470,21470,DELTA 1 DEB
21472,21472,DELTA 1 DEB
21473,21473,DELTA 1 DEB
21475,21475,DELTA 1 DEB
21492,21492,DELTA 1 DEB
21497,21497,DELTA 1 DEB
21499,21499,DELTA 1 DEB
21500,21500,DELTA 1 DEB
21506,21506,DELTA 1 DEB
21512,21512,DELTA 1 DEB
21516,21516,DELTA 1 DEB
21542,21542,DELTA 1 DEB
21543,21543,DELTA 1 DEB
21544,21544,DELTA 1 DEB
21545,21545,DELTA 1 DEB
21547,21547,DELTA 1 DEB
21574,21574,ERS 1
21575,21575,OSCAR 22 (UoSAT 5)
21576,21576,ORBCOMM-X
21577,21577,TUBSAT A
21578,21578,SARA
21602,21602,DELTA 1 DEB
21610,21610,ARIANE 40 R/B
21674,21674,DELTA 1 DEB
21686,21686,DELTA 1 DEB
21688,21688,IRS 1B
21689,21689,SL-3 R/B
21721,21721,THORAD AGENA D DEB
21754,21754,DELTA 1 DEB
21798,21798,DMSP 5D-2 F11 (USA 73)
21836,21836,DMSP 5D-2 F11 DEB
21911,21911,CZ-4 DEB
21933,21933,DELTA 1 DEB
21969,21969,DELTA 1 DEB
21985,21985,DELTA 1 DEB
22532,22532,THORAD AGENA D DEB
22533,22533,THORAD AGENA D DEB
22739,22739,NOAA 13
22801,22801,NOAA 13 DEB
22823,22823,SPOT 3
22824,22824,STELLA
22825,22825,EYESAT A
22826,22826,ITAMSAT
22827,22827,HEALTHSAT 1
22828,22828,KITSAT B
22829,22829,POSAT 1
22830,22830,ARIANE 40 R/B
23233,23233,DMSP 5D-2 F12 (USA 106)
23250,23250,DMSP 5D-2 F12 DEB
23254,23254,CZ-4 DEB
23258,23258,CZ-4 DEB
23259,23259,CZ-4 DEB
23260,23260,CZ-4 DEB
23261,23261,CZ-4 DEB
23277,23277,DMSP 5D-2 F12 DEB
23323,23323,IRS P2
23324,23324,IRS P2 R/B
23342,23342,RESURS O1
23343,23343,SL-16 R/B
23344,23344,RESURS O1 DEB
23345,23345,RESURS O1 DEB
23346,23346,RESURS O1 DEB
23347,23347,RESURS O1 DEB
23455,23455,NOAA 14
23457,23457,NOAA 14 DEB
23533,23533,DMSP 5D-2 F13 (USA 109)
23535,23535,DMSP 5D-2 F13 DEB
23560,23560,ERS 2
23561,23561,ARIANE 40+ R/B
23595,23595,DMSP 5D-2 F13 DEB
23606,23606,CERISE
23607,23607,UPM/LBSAT
23608,23608,ARIANE 40+3 R/B
23710,23710,RADARSAT
23751,23751,IRS 1C
23752,23752,SKIPPER
23753,23753,SL-6 R/B
23827,23827,IRS B3
23828,23828,PSLV R/B
23851,23851,MSX
23859,23859,MSX DEB
23940,23940,TOMS EP
24277,24277,ADEOS
24753,24753,DMSP 5D-2 F14 (USA 131)
24756,24756,DMSP 5D-2 F14 DEB
24777,24777,DMSP 5D-2 F14 DEB
24778,24778,DMSP 5D-2 F14 DEB
24883,24883,ORBVIEW 2 (SEASTAR)
24893,24893,SL-3 DEB
24914,24914,NOAA 7 DEB
24956,24956,NIMBUS 2 DEB
24971,24971,IRS 1D
25260,25260,SPOT 4
25261,25261,ARIANE 40 R/B
25280,25280,TRACE
25281,25281,PEGASUS R/B
25338,25338,NOAA 15
25394,25394,RESURS O1-N4
25395,25395,FASAT B
25396,25396,TMSAT
25397,25397,TECHSAT 1B
25398,25398,WESTPAC
25399,25399,SAFIR 2
25400,25400,SL-16 R/B
25401,25401,SL-16 DEB
25402,25402,SL-16 DEB
25526,25526,NIMBUS 2 DEB
25612,25612,NIMBUS 2 DEB
25613,25613,NIMBUS 2 DEB
25614,25614,NIMBUS 2 DEB
25634,25634,ARGOS
25635,25635,ORSTED
25636,25636,SUNSAT
25637,25637,DELTA 2 R/B
25655,25655,SL-3 DEB
25682,25682,LANDSAT 7
25730,25730,FENGYUN 1C
25731,25731,SJ-5
25732,25732,CZ-4B R/B
25733,25733,CZ-4B DEB
25735,25735,TERRIERS
25736,25736,MUBLCOM
25756,25756,KITSAT 3
25757,25757,TUBSAT
25758,25758,IRS P4 (OCEANSAT 1)
25759,25759,PSLV R/B
25789,25789,QUIKSCAT
25825,25825,NIMBUS 2 DEB
25860,25860,OKEAN O
25861,25861,SL-16 R/B
25862,25862,SL-16 DEB
25863,25863,SL-16 DEB
25864,25864,SL-16 DEB
25865,25865,SL-16 DEB
25919,25919,IKONOS 2
25940,25940,CBERS 1
25941,25941,SACI 1
25942,25942,CZ-4B R/B
25977,25977,HELIOS 1B
25978,25978,CLEMENTINE
25979,25979,ARIANE 40 R/B
25991,25991,DMSP 5D-2 F15 (USA 147)
25992,25992,DMSP 5D-2 F15 DEB
25993,25993,DMSP 5D-2 F15 DEB
25994,25994,TERRA
25997,25997,DELTA 1 DEB
26032,26032,KOMPSAT
26033,26033,ACRIMSAT
26034,26034,CELESTIS 03/TAURUS R/B
26035,26035,TAURUS DEB
26036,26036,DELTA 1 DEB
26061,26061,JAWSAT
26063,26063,OPAL
26064,26064,FALCONSAT
26065,26065,ASUSAT
26066,26066,MINOTAUR R/B
26079,26079,MINOTAUR DEB
26080,26080,PICOSAT 1&2 (TETHERED)
26091,26091,PICOSAT 3
26092,26092,PICOSAT 4
26093,26093,PICOSAT 5
26094,26094,PICOSAT 6
26102,26102,MTI
26103,26103,TAURUS R/B
26121,26121,CZ-4 DEB
26123,26123,CZ-4 DEB
26125,26125,CZ-4 DEB
26126,26126,CZ-4 DEB
26127,26127,CZ-4 DEB
26128,26128,CZ-4 DEB
26132,26132,CZ-4 DEB
26140,26140,CZ-4 DEB
26141,26141,CZ-4 DEB
26146,26146,DMSP 5D-2 F15 DEB
26147,26147,DMSP 5D-2 F15 DEB
26155,26155,CZ-4 DEB
26158,26158,CZ-4 DEB
26168,26168,CZ-4 DEB
26178,26178,CZ-4 DEB
26181,26181,CZ-4 DEB
26184,26184,CZ-4 DEB
26187,26187,CZ-4 DEB
26188,26188,CZ-4 DEB
26191,26191,CZ-4 DEB
26193,26193,CZ-4 DEB
26194,26194,CZ-4 DEB
26198,26198,CZ-4 DEB
26199,26199,CZ-4 DEB
26200,26200,CZ-4 DEB
26202,26202,CZ-4 DEB
26203,26203,CZ-4 DEB
26207,26207,CZ-4 DEB
26208,26208,CZ-4 DEB
26209,26209,CZ-4 DEB
26214,26214,CZ-4 DEB
26218,26218,CZ-4 DEB
26220,26220,CZ-4 DEB
26222,26222,CZ-4 DEB
26225,26225,CZ-4 DEB
26227,26227,CZ-4 DEB
26231,26231,CZ-4 DEB
26233,26233,CZ-4 DEB
26234,26234,CZ-4 DEB
26235,26235,CZ-4 DEB
26236,26236,CZ-4 DEB
26239,26239,CZ-4 DEB
26241,26241,CZ-4 DEB
26257,26257,CZ-4 DEB
26259,26259,CZ-4 DEB
26260,26260,CZ-4 DEB
26262,26262,CZ-4 DEB
26265,26265,CZ-4 DEB
26266,26266,CZ-4 DEB
26268,26268,CZ-4 DEB
26270,26270,CZ-4 DEB
26272,26272,CZ-4 DEB
26273,26273,CZ-4 DEB
26275,26275,CZ-4 DEB
26280,26280,CZ-4 DEB
26283,26283,CZ-4 DEB
26284,26284,CZ-4 DEB
26286,26286,CZ-4 DEB
26294,26294,CZ-4 DEB
26300,26300,CZ-4 DEB
26306,26306,CZ-4 DEB
26310,26310,CZ-4 DEB
26313,26313,CZ-4 DEB
26321,26321,CZ-4 DEB
26323,26323,CZ-4 DEB
26329,26329,CZ-4 DEB
26333,26333,CZ-4 DEB
26336,26336,CZ-4 DEB
26338,26338,CZ-4 DEB
26339,26339,CZ-4 DEB
26347,26347,CZ-4 DEB
26350,26350,CZ-4 DEB
26351,26351,CZ-4 DEB
26384,26384,NADEZHDA 6
26385,26385,TZINGHUA 1
26386,26386,SNAP 1
26387,26387,SL-8 R/B
26416,26416,CZ-4 DEB
26423,26423,CZ-4 DEB
26430,26430,CZ-4 DEB
26432,26432,CZ-4 DEB
26441,26441,CZ-4 DEB
26442,26442,CZ-4 DEB
26443,26443,CZ-4 DEB
26444,26444,CZ-4 DEB
26446,26446,CZ-4 DEB
26448,26448,CZ-4 DEB
26449,26449,CZ-4 DEB
26454,26454,CZ-4 DEB
26536,26536,NOAA 16
26614,26614,DELTA 1 DEB
26619,26619,EO 1
26620,26620,SAC C
26623,26623,DELTA 2 DEB (DPAF)
26650,26650,CZ-4 DEB
26654,26654,CZ-4 DEB
26658,26658,CZ-4 DEB
26661,26661,CZ-4 DEB
26669,26669,NIMBUS 2 DEB
26670,26670,NIMBUS 2 DEB
26702,26702,ODIN
26703,26703,SL-18 R/B
26754,26754,CZ-4 DEB
26755,26755,CZ-4 DEB
26756,26756,CZ-4 DEB
26816,26816,NIMBUS 2 DEB
26821,26821,THORAD AGENA D DEB
26823,26823,DELTA 1 DEB
26827,26827,DELTA 1 DEB
26828,26828,DELTA 1 DEB
26830,26830,DELTA 1 DEB
26831,26831,DELTA 1 DEB
26834,26834,DELTA 1 DEB
26835,26835,DELTA 1 DEB
26836,26836,DELTA 1 DEB
26839,26839,DELTA 1 DEB
26842,26842,DELTA 1 DEB
26843,26843,DELTA 1 DEB
26844,26844,DELTA 1 DEB
26846,26846,DELTA 1 DEB
26847,26847,DELTA 1 DEB
26861,26861,DELTA 1 DEB
26957,26957,TES
26958,26958,PROBA 1
26959,26959,BIRD 2
26960,26960,PSLV R/B
26962,26962,NIMBUS 2 DEB
27001,27001,METEOR 3M
27002,27002,KOMPASS
27003,27003,BADR B
27004,27004,MAROC TUBSAT
27005,27005,REFLECTOR
27006,27006,SL-16 R/B
27007,27007,SL-16 DEB
27089,27089,PSLV DEB
27097,27097,PSLV DEB
27119,27119,PSLV DEB
27121,27121,PSLV DEB
27123,27123,PSLV DEB
27124,27124,PSLV DEB
27126,27126,PSLV DEB
27127,27127,PSLV DEB
27128,27128,PSLV DEB
27129,27129,PSLV DEB
27130,27130,PSLV DEB
27132,27132,PSLV DEB
27133,27133,PSLV DEB
27136,27136,PSLV DEB
27141,27141,PSLV DEB
27146,27146,PSLV DEB
27147,27147,PSLV DEB
27150,27150,PSLV DEB
27151,27151,PSLV DEB
27152,27152,PSLV DEB
27153,27153,PSLV DEB
27160,27160,PSLV DEB
27216,27216,PSLV DEB
27218,27218,PSLV DEB
27226,27226,PSLV DEB
27255,27255,PSLV DEB
27267,27267,PSLV DEB
27305,27305,PSLV DEB
27353,27353,PSLV DEB
27384,27384,CZ-4 DEB
27385,27385,CZ-4 DEB
27386,27386,ENVISAT
27387,27387,ARIANE 5 R/B
27421,27421,SPOT 5
27422,27422,IDEFIX/ARIANE 42P
27424,27424,AQUA
27430,27430,HAIYANG 1
27431,27431,FENGYUN 1D
27432,27432,CZ-4B R/B
27433,27433,CZ-4B DEB
27453,27453,NOAA 17
27482,27482,CZ-4 DEB
27491,27491,SL-16 DEB
27492,27492,CZ-4 DEB
27493,27493,CZ-4 DEB
27530,27530,PSLV DEB
27536,27536,CZ-4 DEB
27538,27538,PSLV DEB
27559,27559,ALSAT 1
27560,27560,MOZHAYETS
27561,27561,RUBIN 3/SL-8
27576,27576,DELTA 1 DEB
27577,27577,DELTA 1 DEB
27578,27578,DELTA 1 DEB
27580,27580,PSLV DEB
27582,27582,PSLV DEB
27583,27583,PSLV DEB
27585,27585,PSLV DEB
27586,27586,PSLV DEB
27596,27596,ARIANE 1 DEB
27597,27597,ADEOS 2
27598,27598,FEDSAT
27599,27599,WEOS
27600,27600,MICRO LABSAT
27601,27601,H-2A R/B
27640,27640,CORIOLIS
27643,27643,CHIPSAT
27653,27653,PSLV DEB
27655,27655,PSLV DEB
27657,27657,PSLV DEB
27676,27676,CZ-4 DEB
27677,27677,CZ-4 DEB
27678,27678,CZ-4 DEB
27687,27687,CZ-4 DEB
27688,27688,CZ-4 DEB
27726,27726,DELTA 1 DEB
27741,27741,SL-3 DEB
27762,27762,CZ-4 DEB
27768,27768,SL-8 DEB
27769,27769,SL-8 DEB
27806,27806,CZ-4 DEB
27840,27840,MONITOR-E/SL-19
27842,27842,DTUSAT
27843,27843,MOST
27844,27844,CUTE-1
27845,27845,QUAKESAT
27846,27846,AAU CUBESAT
27847,27847,CANX-1
27848,27848,CUBESAT XI 4
27939,27939,MOZHAYETS 4
27940,27940,RUBIN 4/SL-8
27941,27941,NIGERIASAT 1
27942,27942,UK-DMC
27943,27943,BILSAT 1
27944,27944,LARETS
27945,27945,KAISTSAT 4
28050,28050,PSLV R/B
28051,28051,IRS P6
28054,28054,DMSP 5D-3 F16 (USA 172)
28055,28055,DMSP 5D-3 F16 DEB
28056,28056,DMSP 5D-3 F16 DEB
28057,28057,CBERS 2
28058,28058,CHUANG XIN 1 (CZ-1)
28059,28059,CZ-4B R/B
28060,28060,SERVIS 1
28061,28061,SL-19 R/B
28067,28067,CZ-4 DEB
28068,28068,CZ-4 DEB
28069,28069,CZ-4 DEB
28070,28070,CZ-4 DEB
28071,28071,CZ-4 DEB
28072,28072,CZ-4 DEB
28073,28073,CZ-4 DEB
28074,28074,CZ-4 DEB
28075,28075,CZ-4 DEB
28080,28080,DMSP 5D-3 F16 DEB
28081,28081,DMSP 5D-3 F16 DEB
28200,28200,NIMBUS 2 DEB
28201,28201,NIMBUS 2 DEB
28202,28202,NIMBUS 2 DEB
28203,28203,NIMBUS 2 DEB
28204,28204,NIMBUS 2 DEB
28205,28205,NIMBUS 2 DEB
28206,28206,NIMBUS 2 DEB
28207,28207,NIMBUS 2 DEB
28208,28208,NIMBUS 2 DEB
28209,28209,NIMBUS 2 DEB
28220,28220,TANSUO 1
28221,28221,NAXING 1
28222,28222,CZ-2C R/B
28254,28254,ROCSAT 2
28255,28255,TAURUS R/B
28300,28300,DMSP 5D-2 F11 DEB
28302,28302,DMSP 5D-2 F11 DEB
28303,28303,DMSP 5D-2 F11 DEB
28304,28304,DMSP 5D-2 F11 DEB
28307,28307,DMSP 5D-2 F11 DEB
28308,28308,DMSP 5D-2 F11 DEB
28309,28309,DMSP 5D-2 F11 DEB
28310,28310,DMSP 5D-2 F11 DEB
28312,28312,DMSP 5D-2 F11 DEB
28313,28313,DMSP 5D-2 F11 DEB
28315,28315,DMSP 5D-2 F11 DEB
28317,28317,DMSP 5D-2 F11 DEB
28318,28318,DMSP 5D-2 F11 DEB
28319,28319,DMSP 5D-2 F11 DEB
28321,28321,DMSP 5D-2 F11 DEB
28322,28322,DMSP 5D-2 F11 DEB
28323,28323,DMSP 5D-2 F11 DEB
28325,28325,DMSP 5D-2 F11 DEB
28326,28326,DMSP 5D-2 F11 DEB
28327,28327,DMSP 5D-2 F11 DEB
28328,28328,DMSP 5D-2 F11 DEB
28329,28329,DMSP 5D-2 F11 DEB
28330,28330,DMSP 5D-2 F11 DEB
28331,28331,DMSP 5D-2 F11 DEB
28332,28332,DMSP 5D-2 F11 DEB
28333,28333,DMSP 5D-2 F11 DEB
28334,28334,DMSP 5D-2 F11 DEB
28335,28335,DMSP 5D-2 F11 DEB
28338,28338,DMSP 5D-2 F11 DEB
28340,28340,DMSP 5D-2 F11 DEB
28342,28342,DMSP 5D-2 F11 DEB
28343,28343,DMSP 5D-2 F11 DEB
28344,28344,DMSP 5D-2 F11 DEB
28345,28345,DMSP 5D-2 F11 DEB
28346,28346,DMSP 5D-2 F11 DEB
28348,28348,DMSP 5D-2 F11 DEB
28349,28349,DMSP 5D-2 F11 DEB
28366,28366,APRIZESAT 2
28368,28368,DEMETER
28369,28369,SAUDICOMSAT 1
28370,28370,SAUDICOMSAT 2
28371,28371,SAUDISAT 2
28372,28372,APRIZESAT 1
28373,28373,UNISAT 3
28374,28374,SL-24 DEB
28375,28375,AMSAT ECHO
28376,28376,AURA
28413,28413,SJ-6A
28414,28414,SJ-6B
28415,28415,CZ-4B R/B
28429,28429,PSLV DEB
28430,28430,PSLV DEB
28432,28432,PSLV DEB
28438,28438,CZ-4B DEB
28454,28454,RITE TARGET 1
28455,28455,RITE TARGET 2
28470,28470,JB-3 C
28479,28479,SHIYUAN 2 (SY-2)
28480,28480,CZ-2C R/B
28481,28481,CZ-2C DEB
28482,28482,CZ-2C DEB
28483,28483,CZ-2C DEB
28484,28484,CZ-2C DEB
28493,28493,NANOSAT(1)
28498,28498,PARASOL
28499,28499,ARIANE 5 R/B
28591,28591,THOR BURNER 2A DEB
28592,28592,THOR BURNER 2A DEB
28593,28593,THOR BURNER 2A DEB
28609,28609,NIMBUS 2 DEB
28611,28611,NIMBUS 2 DEB
28612,28612,NIMBUS 2 DEB
28613,28613,NIMBUS 2 DEB
28615,28615,NIMBUS 2 DEB
28617,28617,NIMBUS 2 DEB
28618,28618,NIMBUS 2 DEB
28619,28619,NIMBUS 2 DEB
28620,28620,NIMBUS 2 DEB
28621,28621,NIMBUS 2 DEB
28637,28637,MINOTAUR R/B
28649,28649,CARTOSAT-1
28650,28650,HAMSAT
28651,28651,PSLV R/B
28654,28654,NOAA 18
28737,28737,SJ-7
28738,28738,CZ-2D R/B
28739,28739,CZ-2D DEB
28740,28740,CZ-2D DEB
28742,28742,CZ-2D DEB
28785,28785,CZ-2D DEB
28809,28809,OICETS
28810,28810,INDEX
28812,28812,SL-24 DEB
28813,28813,SL-24 DEB
28822,28822,MONITOR-E 1
28850,28850,PSLV DEB
28851,28851,PSLV DEB
28852,28852,PSLV DEB
28853,28853,PSLV DEB
28855,28855,PSLV DEB
28859,28859,PSLV DEB
28890,28890,BEIJING 1 (TSINGHUA)
28891,28891,TOPSAT
28892,28892,UWE-1
28893,28893,SINAH 1
28894,28894,SSETI-EXPRESS
28895,28895,CUBESAT XI 5
28897,28897,SSETI-EXPRESS DEB
28898,28898,MOZ.5/SAFIR/RUBIN 5/SL-8
28931,28931,ALOS
28932,28932,H-2A R/B
28939,28939,ASTRO F (AKARI)
28977,28977,NIMBUS 2 DEB
28978,28978,NIMBUS 2 DEB
29039,29039,CZ-4 DEB
29040,29040,CZ-4 DEB
29042,29042,CZ-4 DEB
29043,29043,CZ-4 DEB
29054,29054,ASTRO F DEB (LENS COVER)
29068,29068,DMSP 5D-2 F11 DEB
29069,29069,DMSP 5D-2 F11 DEB
29070,29070,DMSP 5D-2 F11 DEB
29071,29071,DMSP 5D-2 F11 DEB
29072,29072,DMSP 5D-2 F11 DEB
29073,29073,DMSP 5D-2 F11 DEB
29074,29074,DMSP 5D-2 F11 DEB
29075,29075,DMSP 5D-2 F11 DEB
29077,29077,DMSP 5D-2 F11 DEB
29078,29078,DMSP 5D-2 F11 DEB
29079,29079,EROS B
29081,29081,DMSP 5D-2 F11 DEB
